"treename","family","genus","dataType","inTopoConstraint","oneToOne"
"Coleodactylus_natalensis","Sphaerodactylidae","Coleodactylus","genbank",FALSE,TRUE
"Coleodactylus_septentrionalis","Sphaerodactylidae","Coleodactylus","genbank",FALSE,TRUE
"Euleptes_europaea","Sphaerodactylidae","Euleptes","genbank",FALSE,TRUE
"Gonatodes_albogularis","Sphaerodactylidae","Gonatodes","genbank",TRUE,TRUE
"Gonatodes_alexandermendesi","Sphaerodactylidae","Gonatodes","genbank",FALSE,TRUE
"Gonatodes_annularis","Sphaerodactylidae","Gonatodes","genbank",FALSE,TRUE
"Gonatodes_antillensis","Sphaerodactylidae","Gonatodes","genbank",FALSE,TRUE
"Gonatodes_astralis","Sphaerodactylidae","Gonatodes","genbank",FALSE,TRUE
"Gonatodes_atricucullaris","Sphaerodactylidae","Gonatodes","imputed",FALSE,TRUE
"Gonatodes_caudiscutatus","Sphaerodactylidae","Gonatodes","genbank",FALSE,TRUE
"Gonatodes_ceciliae","Sphaerodactylidae","Gonatodes","genbank",FALSE,TRUE
"Gonatodes_concinnatus","Sphaerodactylidae","Gonatodes","genomic",TRUE,TRUE
"Gonatodes_daudini","Sphaerodactylidae","Gonatodes","genbank",FALSE,TRUE
"Gonatodes_eladioi","Sphaerodactylidae","Gonatodes","genomic",TRUE,TRUE
"Gonatodes_falconensis","Sphaerodactylidae","Gonatodes","genbank",FALSE,TRUE
"Gonatodes_hasemani","Sphaerodactylidae","Gonatodes","genomic",TRUE,TRUE
"Gonatodes_humeralis","Sphaerodactylidae","Gonatodes","genomic",TRUE,TRUE
"Gonatodes_infernalis","Sphaerodactylidae","Gonatodes","genbank",FALSE,TRUE
"Gonatodes_lichenosus","Sphaerodactylidae","Gonatodes","imputed",FALSE,TRUE
"Gonatodes_ligiae","Sphaerodactylidae","Gonatodes","imputed",FALSE,TRUE
"Gonatodes_nascimentoi","Sphaerodactylidae","Gonatodes","imputed",FALSE,TRUE
"Gonatodes_naufragus","Sphaerodactylidae","Gonatodes","imputed",FALSE,TRUE
"Gonatodes_ocellatus","Sphaerodactylidae","Gonatodes","genbank",FALSE,TRUE
"Gonatodes_petersi","Sphaerodactylidae","Gonatodes","genbank",FALSE,TRUE
"Gonatodes_purpurogularis","Sphaerodactylidae","Gonatodes","genbank",FALSE,TRUE
"Gonatodes_rayito","Sphaerodactylidae","Gonatodes","imputed",FALSE,TRUE
"Gonatodes_riveroi","Sphaerodactylidae","Gonatodes","imputed",FALSE,TRUE
"Gonatodes_rozei","Sphaerodactylidae","Gonatodes","imputed",FALSE,TRUE
"Gonatodes_seigliei","Sphaerodactylidae","Gonatodes","genbank",FALSE,TRUE
"Gonatodes_superciliaris","Sphaerodactylidae","Gonatodes","genbank",FALSE,TRUE
"Gonatodes_taniae","Sphaerodactylidae","Gonatodes","genbank",FALSE,TRUE
"Gonatodes_tapajonicus","Sphaerodactylidae","Gonatodes","imputed",FALSE,TRUE
"Gonatodes_timidus","Sphaerodactylidae","Gonatodes","imputed",FALSE,TRUE
"Gonatodes_vittatus","Sphaerodactylidae","Gonatodes","genbank",FALSE,TRUE
"Lepidoblepharis_buchwaldi","Sphaerodactylidae","Lepidoblepharis","imputed",FALSE,TRUE
"Lepidoblepharis_colombianus","Sphaerodactylidae","Lepidoblepharis","imputed",FALSE,TRUE
"Lepidoblepharis_conolepis","Sphaerodactylidae","Lepidoblepharis","imputed",FALSE,TRUE
"Lepidoblepharis_duolepis","Sphaerodactylidae","Lepidoblepharis","imputed",FALSE,TRUE
"Lepidoblepharis_emberawoundule","Sphaerodactylidae","Lepidoblepharis","imputed",FALSE,TRUE
"Lepidoblepharis_festae","Sphaerodactylidae","Lepidoblepharis","genbank",FALSE,TRUE
"Lepidoblepharis_grandis","Sphaerodactylidae","Lepidoblepharis","imputed",FALSE,TRUE
"Lepidoblepharis_heyerorum","Sphaerodactylidae","Lepidoblepharis","imputed",FALSE,TRUE
"Lepidoblepharis_hoogmoedi","Sphaerodactylidae","Lepidoblepharis","imputed",FALSE,TRUE
"Lepidoblepharis_intermedius","Sphaerodactylidae","Lepidoblepharis","imputed",FALSE,TRUE
"Lepidoblepharis_microlepis","Sphaerodactylidae","Lepidoblepharis","imputed",FALSE,TRUE
"Lepidoblepharis_miyatai","Sphaerodactylidae","Lepidoblepharis","imputed",FALSE,TRUE
"Lepidoblepharis_montecanoensis","Sphaerodactylidae","Lepidoblepharis","imputed",FALSE,TRUE
"Lepidoblepharis_nukak","Sphaerodactylidae","Lepidoblepharis","imputed",FALSE,TRUE
"Lepidoblepharis_peraccae","Sphaerodactylidae","Lepidoblepharis","imputed",FALSE,TRUE
"Lepidoblepharis_rufigularis","Sphaerodactylidae","Lepidoblepharis","imputed",FALSE,TRUE
"Lepidoblepharis_ruthveni","Sphaerodactylidae","Lepidoblepharis","imputed",FALSE,TRUE
"Lepidoblepharis_sanctaemartae","Sphaerodactylidae","Lepidoblepharis","genbank",FALSE,TRUE
"Lepidoblepharis_victormartinezi","Sphaerodactylidae","Lepidoblepharis","imputed",FALSE,TRUE
"Lepidoblepharis_williamsi","Sphaerodactylidae","Lepidoblepharis","imputed",FALSE,TRUE
"Lepidoblepharis_xanthostigma","Sphaerodactylidae","Lepidoblepharis","genbank",FALSE,TRUE
"Pristurus_abdelkuri","Sphaerodactylidae","Pristurus","genbank",FALSE,TRUE
"Pristurus_adrarensis","Sphaerodactylidae","Pristurus","genbank",FALSE,TRUE
"Pristurus_carteri","Sphaerodactylidae","Pristurus","genbank",FALSE,TRUE
"Pristurus_celerrimus","Sphaerodactylidae","Pristurus","genbank",FALSE,TRUE
"Pristurus_collaris","Sphaerodactylidae","Pristurus","genbank",FALSE,TRUE
"Pristurus_crucifer","Sphaerodactylidae","Pristurus","genbank",FALSE,TRUE
"Pristurus_flavipunctatus","Sphaerodactylidae","Pristurus","genbank",FALSE,TRUE
"Pristurus_gallagheri","Sphaerodactylidae","Pristurus","genbank",FALSE,TRUE
"Pristurus_guichardi","Sphaerodactylidae","Pristurus","genbank",FALSE,TRUE
"Pristurus_insignis","Sphaerodactylidae","Pristurus","genbank",FALSE,TRUE
"Pristurus_insignoides","Sphaerodactylidae","Pristurus","genbank",FALSE,TRUE
"Pristurus_longipes","Sphaerodactylidae","Pristurus","imputed",FALSE,TRUE
"Pristurus_masirahensis","Sphaerodactylidae","Pristurus","imputed",FALSE,TRUE
"Pristurus_mazbah","Sphaerodactylidae","Pristurus","imputed",FALSE,TRUE
"Pristurus_minimus","Sphaerodactylidae","Pristurus","genbank",FALSE,TRUE
"Pristurus_obsti","Sphaerodactylidae","Pristurus","genbank",FALSE,TRUE
"Pristurus_ornithocephalus","Sphaerodactylidae","Pristurus","imputed",FALSE,TRUE
"Pristurus_phillipsii","Sphaerodactylidae","Pristurus","imputed",FALSE,TRUE
"Pristurus_popovi","Sphaerodactylidae","Pristurus","genbank",FALSE,TRUE
"Pristurus_rupestris","Sphaerodactylidae","Pristurus","genbank",FALSE,TRUE
"Pristurus_saada","Sphaerodactylidae","Pristurus","imputed",FALSE,TRUE
"Pristurus_samhaensis","Sphaerodactylidae","Pristurus","genbank",FALSE,TRUE
"Pristurus_schneideri","Sphaerodactylidae","Pristurus","imputed",FALSE,TRUE
"Pristurus_simonettai","Sphaerodactylidae","Pristurus","imputed",FALSE,TRUE
"Pristurus_sokotranus","Sphaerodactylidae","Pristurus","genbank",FALSE,TRUE
"Pristurus_somalicus","Sphaerodactylidae","Pristurus","genbank",FALSE,TRUE
"Pseudogonatodes_barbouri","Sphaerodactylidae","Pseudogonatodes","imputed",FALSE,TRUE
"Pseudogonatodes_furvus","Sphaerodactylidae","Pseudogonatodes","imputed",FALSE,TRUE
"Pseudogonatodes_gasconi","Sphaerodactylidae","Pseudogonatodes","imputed",FALSE,TRUE
"Pseudogonatodes_guianensis","Sphaerodactylidae","Pseudogonatodes","genomic",TRUE,TRUE
"Pseudogonatodes_lunulatus","Sphaerodactylidae","Pseudogonatodes","genbank",FALSE,TRUE
"Pseudogonatodes_manessi","Sphaerodactylidae","Pseudogonatodes","genbank",FALSE,TRUE
"Pseudogonatodes_peruvianus","Sphaerodactylidae","Pseudogonatodes","imputed",FALSE,TRUE
"Quedenfeldtia_moerens","Sphaerodactylidae","Quedenfeldtia","genbank",FALSE,TRUE
"Quedenfeldtia_trachyblepharus","Sphaerodactylidae","Quedenfeldtia","genbank",FALSE,TRUE
"Saurodactylus_brosseti","Sphaerodactylidae","Saurodactylus","genbank",FALSE,TRUE
"Saurodactylus_elmoudenii","Sphaerodactylidae","Saurodactylus","imputed",FALSE,TRUE
"Saurodactylus_fasciatus","Sphaerodactylidae","Saurodactylus","genbank",FALSE,TRUE
"Saurodactylus_harrisii","Sphaerodactylidae","Saurodactylus","imputed",FALSE,TRUE
"Saurodactylus_mauritanicus","Sphaerodactylidae","Saurodactylus","genbank",FALSE,TRUE
"Saurodactylus_slimanii","Sphaerodactylidae","Saurodactylus","imputed",FALSE,TRUE
"Saurodactylus_splendidus","Sphaerodactylidae","Saurodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_alphus","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_altavelensis","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_argivus","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_argus","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_ariasae","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_armasi","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_armstrongi","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_asterulus","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_beattyi","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_becki","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_bromeliarum","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_caicosensis","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_callocricus","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_celicara","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_cinereus","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_clenchi","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_cochranae","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_continentalis","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_copei","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_corticola","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_cricoderus","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_cryphius","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_dacnicolor","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_darlingtoni","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_difficilis","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_dimorphicus","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_docimus","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_dunni","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_elasmorhynchus","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_elegans","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_elegantulus","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_epiurus","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_exsul","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_fantasticus","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_gaigeae","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_gilvitorques","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_glaucus","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_goniorhynchus","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_graptolaemus","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_guanajae","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_heliconiae","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_homolepis","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_inaguae","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_intermedius","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_kirbyi","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_klauberi","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_ladae","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_lazelli","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_leonardovaldesi","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_leucaster","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_levinsi","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_lineolatus","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_macrolepis","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_mariguanae","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_microlepis","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_micropithecus","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_millepunctatus","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_molei","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_monensis","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_nicholsi","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_nigropunctatus","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_notatus","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_nycteropus","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_ocoae","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_oliveri","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_omoglaux","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_oxyrhinus","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_pacificus","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_parkeri","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_parthenopion","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_parvus","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_perissodactylius","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_phyzacinus","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_pimienta","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_plummeri","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_poindexteri","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_ramsdeni","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_randi","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_rhabdotus","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_richardi","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_richardsonii","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_roosevelti","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_rosaurae","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_ruibali","Sphaerodactylidae","Sphaerodactylus","genomic",TRUE,TRUE
"Sphaerodactylus_sabanus","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_samanensis","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_savagei","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_scaber","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_scapularis","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_schuberti","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_schwartzi","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_semasiops","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_shrevei","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_siboney","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_sommeri","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_sputator","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_storeyae","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_streptophorus","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_thompsoni","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_torrei","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_townsendi","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_underwoodi","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_vincenti","Sphaerodactylidae","Sphaerodactylus","genbank",FALSE,TRUE
"Sphaerodactylus_williamsi","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Sphaerodactylus_zygaena","Sphaerodactylidae","Sphaerodactylus","imputed",FALSE,TRUE
"Teratoscincus_bedriagai","Sphaerodactylidae","Teratoscincus","genbank",FALSE,TRUE
"Teratoscincus_keyserlingii","Sphaerodactylidae","Teratoscincus","genbank",FALSE,TRUE
"Teratoscincus_mesriensis","Sphaerodactylidae","Teratoscincus","imputed",FALSE,TRUE
"Teratoscincus_microlepis","Sphaerodactylidae","Teratoscincus","genbank",FALSE,TRUE
"Teratoscincus_przewalskii","Sphaerodactylidae","Teratoscincus","genbank",FALSE,TRUE
"Teratoscincus_roborowskii","Sphaerodactylidae","Teratoscincus","genbank",FALSE,TRUE
"Teratoscincus_rustamowi","Sphaerodactylidae","Teratoscincus","genbank",FALSE,TRUE
"Teratoscincus_scincus","Sphaerodactylidae","Teratoscincus","genbank",FALSE,TRUE
"Teratoscincus_sistanense","Sphaerodactylidae","Teratoscincus","imputed",FALSE,TRUE
"Ameiva_aggerecusans","Teiidae","Ameiva","genbank",FALSE,TRUE
"Ameiva_ameiva","Teiidae","Ameiva","genomic",TRUE,TRUE
"Ameiva_atrigularis","Teiidae","Ameiva","imputed",FALSE,TRUE
"Ameiva_bifrontata","Teiidae","Ameiva","genbank",FALSE,TRUE
"Ameiva_concolor","Teiidae","Ameiva","genbank",FALSE,TRUE
"Ameiva_fuliginosa","Teiidae","Ameiva","imputed",FALSE,TRUE
"Ameiva_jacuba","Teiidae","Ameiva","genbank",FALSE,TRUE
"Ameiva_nodam","Teiidae","Ameiva","genbank",FALSE,TRUE
"Ameiva_pantherina","Teiidae","Ameiva","imputed",FALSE,TRUE
"Ameiva_parecis","Teiidae","Ameiva","genomic",TRUE,TRUE
"Ameiva_praesignis","Teiidae","Ameiva","imputed",FALSE,TRUE
"Ameiva_provitaae","Teiidae","Ameiva","imputed",FALSE,TRUE
"Ameiva_reticulata","Teiidae","Ameiva","imputed",FALSE,TRUE
"Ameiva_tobagana","Teiidae","Ameiva","imputed",FALSE,TRUE
"Ameivula_abalosi","Teiidae","Ameivula","imputed",FALSE,TRUE
"Ameivula_apipensis","Teiidae","Ameivula","imputed",FALSE,TRUE
"Ameivula_cipoensis","Teiidae","Ameivula","imputed",FALSE,TRUE
"Ameivula_confusioniba","Teiidae","Ameivula","imputed",FALSE,TRUE
"Ameivula_jalapensis","Teiidae","Ameivula","imputed",FALSE,TRUE
"Ameivula_mumbuca","Teiidae","Ameivula","genomic",TRUE,TRUE
"Ameivula_nativo","Teiidae","Ameivula","imputed",FALSE,TRUE
"Ameivula_nigrigula","Teiidae","Ameivula","imputed",FALSE,TRUE
"Ameivula_ocellifera","Teiidae","Ameivula","genbank",TRUE,TRUE
"Ameivula_pyrrhogularis","Teiidae","Ameivula","imputed",FALSE,TRUE
"Ameivula_xacriaba","Teiidae","Ameivula","imputed",FALSE,TRUE
"Aspidoscelis_angusticeps","Teiidae","Aspidoscelis","genbank",FALSE,TRUE
"Aspidoscelis_burti","Teiidae","Aspidoscelis","genbank",FALSE,TRUE
"Aspidoscelis_calidipes","Teiidae","Aspidoscelis","imputed",FALSE,TRUE
"Aspidoscelis_carmenensis","Teiidae","Aspidoscelis","imputed",FALSE,TRUE
"Aspidoscelis_ceralbensis","Teiidae","Aspidoscelis","genbank",FALSE,TRUE
"Aspidoscelis_communis","Teiidae","Aspidoscelis","genbank",FALSE,TRUE
"Aspidoscelis_costatus","Teiidae","Aspidoscelis","genbank",FALSE,TRUE
"Aspidoscelis_cozumela","Teiidae","Aspidoscelis","genbank",FALSE,TRUE
"Aspidoscelis_danheimae","Teiidae","Aspidoscelis","imputed",FALSE,TRUE
"Aspidoscelis_deppii","Teiidae","Aspidoscelis","genbank",TRUE,TRUE
"Aspidoscelis_espiritensis","Teiidae","Aspidoscelis","imputed",FALSE,TRUE
"Aspidoscelis_exsanguis","Teiidae","Aspidoscelis","imputed",FALSE,TRUE
"Aspidoscelis_franciscensis","Teiidae","Aspidoscelis","imputed",FALSE,TRUE
"Aspidoscelis_gularis","Teiidae","Aspidoscelis","genbank",FALSE,TRUE
"Aspidoscelis_guttatus","Teiidae","Aspidoscelis","genbank",FALSE,TRUE
"Aspidoscelis_hyperythrus","Teiidae","Aspidoscelis","genbank",FALSE,TRUE
"Aspidoscelis_inornatus","Teiidae","Aspidoscelis","genbank",FALSE,TRUE
"Aspidoscelis_labialis","Teiidae","Aspidoscelis","imputed",FALSE,TRUE
"Aspidoscelis_laredoensis","Teiidae","Aspidoscelis","genbank",FALSE,TRUE
"Aspidoscelis_lineattissimus","Teiidae","Aspidoscelis","genbank",FALSE,TRUE
"Aspidoscelis_marmoratus","Teiidae","Aspidoscelis","genbank",FALSE,TRUE
"Aspidoscelis_martyris","Teiidae","Aspidoscelis","imputed",FALSE,TRUE
"Aspidoscelis_maslini","Teiidae","Aspidoscelis","genbank",FALSE,TRUE
"Aspidoscelis_maximus","Teiidae","Aspidoscelis","genbank",FALSE,TRUE
"Aspidoscelis_mexicanus","Teiidae","Aspidoscelis","imputed",FALSE,TRUE
"Aspidoscelis_motaguae","Teiidae","Aspidoscelis","genomic",TRUE,TRUE
"Aspidoscelis_neomexicanus","Teiidae","Aspidoscelis","imputed",FALSE,TRUE
